frc,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure,coordinates,@version,date
FRC4,24,29,603,499,0.820253,False,"[{'latitude': -6.954353679231216, 'longitude': 107.63907147749308}, {'latitude': -6.954385878546934, 'longitude': 107.6390942762697}, {'latitude': -6.9544113384694, 'longitude': 107.6391304860914}, {'latitude': -6.954415415384985, 'longitude': 107.63916267259958}, {'latitude': -6.95439528041387, 'longitude': 107.63929544194582}, {'latitude': -6.954345691803725, 'longitude': 107.63948856099495}, {'latitude': -6.954308084330778, 'longitude': 107.63961194260969}, {'latitude': -6.954300096902525, 'longitude': 107.63963742359533}, {'latitude': -6.954293357509819, 'longitude': 107.63966156347647}, {'latitude': -6.954286618116974, 'longitude': 107.63968033893957}, {'latitude': -6.954274553771596, 'longitude': 107.63972459538832}, {'latitude': -6.954192765821944, 'longitude': 107.63993112548252}, {'latitude': -6.9541820327126, 'longitude': 107.63996867640873}, {'latitude': -6.954171299602924, 'longitude': 107.64001293285753}, {'latitude': -6.954159235254556, 'longitude': 107.64005584820177}, {'latitude': -6.954140431511003, 'longitude': 107.64014301999475}, {'latitude': -6.954117634051, 'longitude': 107.64014301999475}, {'latitude': -6.954098913508147, 'longitude': 107.64014972551729}, {'latitude': -6.954082772239564, 'longitude': 107.64016581877138}, {'latitude': -6.954074784807429, 'longitude': 107.64018459423454}, {'latitude': -6.954072039127624, 'longitude': 107.64020739301117}, {'latitude': -6.954074784807429, 'longitude': 107.64021543963821}, {'latitude': -6.953449767824435, 'longitude': 107.64035893782051}, {'latitude': -6.952996480227069, 'longitude': 107.64048768385322}, {'latitude': -6.951549418215976, 'longitude': 107.64097048147602}, {'latitude': -6.950947278691579, 'longitude': 107.64109654529977}, {'latitude': -6.950075560342889, 'longitude': 107.64123736127311}, {'latitude': -6.949056320937352, 'longitude': 107.64139963491851}, {'latitude': -6.948950403115595, 'longitude': 107.6414143870681}, {'latitude': -6.948686232482221, 'longitude': 107.64144925578529}, {'latitude': -6.948369726746721, 'longitude': 107.64149619444305}, {'latitude': -6.948129601590728, 'longitude': 107.64153106316024}, {'latitude': -6.947920428018116, 'longitude': 107.64156190856397}, {'latitude': -6.947882903234538, 'longitude': 107.641567272982}, {'latitude': -6.947611992512744, 'longitude': 107.64160482390821}, {'latitude': -6.947475205835985, 'longitude': 107.64162359937131}, {'latitude': -6.947357139931475, 'longitude': 107.6416396926254}, {'latitude': -6.947094299661301, 'longitude': 107.6416759024471}, {'latitude': -6.94696425233183, 'longitude': 107.64169601901472}, {'latitude': -6.946476096104248, 'longitude': 107.64176977976268}, {'latitude': -6.946170322173659, 'longitude': 107.64181671842044}, {'latitude': -6.94604418516914, 'longitude': 107.64183281167453}, {'latitude': -6.945952993751677, 'longitude': 107.64180330737537}, {'latitude': -6.945915468811043, 'longitude': 107.64180733068889}, {'latitude': -6.945864548044285, 'longitude': 107.64181403621143}, {'latitude': -6.945494373873065, 'longitude': 107.64183415277904}, {'latitude': -6.945431305284409, 'longitude': 107.64183683498806}, {'latitude': -6.945315984597747, 'longitude': 107.64184085830158}, {'latitude': -6.945279790869905, 'longitude': 107.64184354051059}, {'latitude': -6.944948555727898, 'longitude': 107.64184354051059}, {'latitude': -6.944516726594163, 'longitude': 107.64187170370525}, {'latitude': -6.944268611872114, 'longitude': 107.64188645585483}, {'latitude': -6.943996367801151, 'longitude': 107.64191461904954}, {'latitude': -6.943658392210265, 'longitude': 107.64193339451265}, {'latitude': -6.943437152025555, 'longitude': 107.64194680555772}, {'latitude': -6.943388810324102, 'longitude': 107.64194948776674}, {'latitude': -6.943077709307337, 'longitude': 107.64197228654336}, {'latitude': -6.94289124828908, 'longitude': 107.64198569758844}, {'latitude': -6.942287766405678, 'longitude': 107.64203531845521}, {'latitude': -6.942235513974019, 'longitude': 107.64204068287324}, {'latitude': -6.94208799234821, 'longitude': 107.64204872950029}, {'latitude': -6.942024923302889, 'longitude': 107.64205275281381}, {'latitude': -6.941487171983331, 'longitude': 107.64208091600847}, {'latitude': -6.940726764109696, 'longitude': 107.64213456018877}, {'latitude': -6.940142000549883, 'longitude': 107.64217479332399}, {'latitude': -6.940056216306947, 'longitude': 107.64218015774202}, {'latitude': -6.93955465690906, 'longitude': 107.6422123442502}, {'latitude': -6.939283741391535, 'longitude': 107.64222843750429}, {'latitude': -6.93925420360302, 'longitude': 107.6422297786088}, {'latitude': -6.939036955191707, 'longitude': 107.64224050744485}, {'latitude': -6.938977962786956, 'longitude': 107.64224453075843}, {'latitude': -6.938721774246644, 'longitude': 107.6422579418035}, {'latitude': -6.938555530358001, 'longitude': 107.64226732953506}, {'latitude': -6.93851126520861, 'longitude': 107.64226867063957}, {'latitude': -6.937614062984277, 'longitude': 107.64231560929733}, {'latitude': -6.937525532504251, 'longitude': 107.64231963261085}, {'latitude': -6.937175487482778, 'longitude': 107.6423477958055}, {'latitude': -6.936897914159781, 'longitude': 107.64236925347763}, {'latitude': -6.936187089403574, 'longitude': 107.64241485103094}, {'latitude': -6.936176355883288, 'longitude': 107.64241485103094}, {'latitude': -6.935925574184692, 'longitude': 107.64243228538953}, {'latitude': -6.935119560568285, 'longitude': 107.64249531730138}, {'latitude': -6.934730656632997, 'longitude': 107.64252482160055}, {'latitude': -6.934620658499713, 'longitude': 107.6425342093321}, {'latitude': -6.93456707392326, 'longitude': 107.64253823264562}, {'latitude': -6.934431614749303, 'longitude': 107.64255700810872}, {'latitude': -6.933822713632606, 'longitude': 107.64268441303693}, {'latitude': -6.933637663451626, 'longitude': 107.64272464617216}, {'latitude': -6.933338620874229, 'longitude': 107.64278499587505}, {'latitude': -6.932985910144523, 'longitude': 107.64285070999591}, {'latitude': -6.932775315336699, 'longitude': 107.64289228423564}, {'latitude': -6.932346220843968, 'longitude': 107.6429633627746}, {'latitude': -6.932012230793826, 'longitude': 107.64303310020898}, {'latitude': -6.93180970656744, 'longitude': 107.64313770636056}, {'latitude': -6.931765523990438, 'longitude': 107.6431631873462}, {'latitude': -6.931717181090756, 'longitude': 107.64319000943635}, {'latitude': -6.931691719940202, 'longitude': 107.64320610269044}, {'latitude': -6.931605934158119, 'longitude': 107.64325974687074}, {'latitude': -6.931352404214319, 'longitude': 107.64347968801007}, {'latitude': -6.931077490067954, 'longitude': 107.64371706350795}, {'latitude': -6.930979639231435, 'longitude': 107.64379350646487}, {'latitude': -6.930939367282567, 'longitude': 107.6438163052415}, {'latitude': -6.930895101417473, 'longitude': 107.64383239849559}, {'latitude': -6.930857575276715, 'longitude': 107.64383910401813}, {'latitude': -6.930781108475118, 'longitude': 107.6438525150632}, {'latitude': -6.930653719249212, 'longitude': 107.64386726721278}, {'latitude': -6.930448531828008, 'longitude': 107.64387799604884}, {'latitude': -6.929922832260983, 'longitude': 107.6439061592435}, {'latitude': -6.929853105050547, 'longitude': 107.64396114452836}, {'latitude': -6.929725632367126, 'longitude': 107.64397187336442}, {'latitude': -6.929627781249954, 'longitude': 107.64392761691562}, {'latitude': -6.92948965803977, 'longitude': 107.64393700464717}, {'latitude': -6.929426587307471, 'longitude': 107.64394505127422}, {'latitude': -6.929323327686566, 'longitude': 107.64395846231935}, {'latitude': -6.929221399352074, 'longitude': 107.64398260220048}, {'latitude': -6.929107406004975, 'longitude': 107.64401612981317}, {'latitude': -6.929065802586734, 'longitude': 107.64403088196275}, {'latitude': -6.928912951596694, 'longitude': 107.64408720835206}, {'latitude': -6.92868629603623, 'longitude': 107.64416901572707}, {'latitude': -6.928478445136516, 'longitude': 107.6442105899668}, {'latitude': -6.928355049222733, 'longitude': 107.64422534211639}, {'latitude': -6.928192795612003, 'longitude': 107.64423741205695}, {'latitude': -6.927975542100149, 'longitude': 107.64423741205695}, {'latitude': -6.92779048962351, 'longitude': 107.64425350531104}, {'latitude': -6.927621496043885, 'longitude': 107.64427362187865}, {'latitude': -6.927369378478698, 'longitude': 107.64432190164092}, {'latitude': -6.927172177516847, 'longitude': 107.64437688692573}, {'latitude': -6.927074325869782, 'longitude': 107.64440639122489}, {'latitude': -6.927055521044127, 'longitude': 107.64441175564292}, {'latitude': -6.926980384941166, 'longitude': 107.64442919000152}, {'latitude': -6.926965657265109, 'longitude': 107.64443321331504}, {'latitude': -6.926929462127059, 'longitude': 107.64443857773307}, {'latitude': -6.926877124784617, 'longitude': 107.64444796546462}, {'latitude': -6.926769870657671, 'longitude': 107.6444613765097}, {'latitude': -6.926544545383718, 'longitude': 107.64446942313674}, {'latitude': -6.926497616472619, 'longitude': 107.64446808203223}, {'latitude': -6.926490959889103, 'longitude': 107.64446808203223}, {'latitude': -6.925278544843311, 'longitude': 107.64443723662856}, {'latitude': -6.924444388834722, 'longitude': 107.6444090734339}, {'latitude': -6.924304932783597, 'longitude': 107.64439968570235}, {'latitude': -6.924232542096354, 'longitude': 107.64439566238883}, {'latitude': -6.924047404943488, 'longitude': 107.64438359244826}, {'latitude': -6.92364642674402, 'longitude': 107.64435945256713}, {'latitude': -6.923623627807337, 'longitude': 107.64435677035812}, {'latitude': -6.92356862744815, 'longitude': 107.64435274704459}, {'latitude': -6.923502976481577, 'longitude': 107.64434872373107}, {'latitude': -6.922695610298926, 'longitude': 107.64426557525161}, {'latitude': -6.922267754754833, 'longitude': 107.64423741205695}, {'latitude': -6.922171233419368, 'longitude': 107.6442266832209}, {'latitude': -6.921886911405275, 'longitude': 107.64420522554877}, {'latitude': -6.921772916285692, 'longitude': 107.64418913229468}, {'latitude': -6.921713921720276, 'longitude': 107.64418645008567}, {'latitude': -6.921535523440948, 'longitude': 107.64417706235412}, {'latitude': -6.92079796566005, 'longitude': 107.64413414700988}, {'latitude': -6.920182390266957, 'longitude': 107.64413280590537}, {'latitude': -6.92008179129229, 'longitude': 107.64412744148729}, {'latitude': -6.919974535620726, 'longitude': 107.64412744148729}, {'latitude': -6.919911463616308, 'longitude': 107.64412610038278}, {'latitude': -6.919829669698269, 'longitude': 107.64412475927827}, {'latitude': -6.919759940996023, 'longitude': 107.64417035683158}]",traffic-service-flow 1.0.098,"Sun, 20 Aug 2023 00:35:52 GMT"
FRC4,24,29,603,499,0.820253,False,"[{'latitude': -6.954353679231216, 'longitude': 107.63907147749308}, {'latitude': -6.954385878546934, 'longitude': 107.6390942762697}, {'latitude': -6.9544113384694, 'longitude': 107.6391304860914}, {'latitude': -6.954415415384985, 'longitude': 107.63916267259958}, {'latitude': -6.95439528041387, 'longitude': 107.63929544194582}, {'latitude': -6.954345691803725, 'longitude': 107.63948856099495}, {'latitude': -6.954308084330778, 'longitude': 107.63961194260969}, {'latitude': -6.954300096902525, 'longitude': 107.63963742359533}, {'latitude': -6.954293357509819, 'longitude': 107.63966156347647}, {'latitude': -6.954286618116974, 'longitude': 107.63968033893957}, {'latitude': -6.954274553771596, 'longitude': 107.63972459538832}, {'latitude': -6.954192765821944, 'longitude': 107.63993112548252}, {'latitude': -6.9541820327126, 'longitude': 107.63996867640873}, {'latitude': -6.954171299602924, 'longitude': 107.64001293285753}, {'latitude': -6.954159235254556, 'longitude': 107.64005584820177}, {'latitude': -6.954140431511003, 'longitude': 107.64014301999475}, {'latitude': -6.954117634051, 'longitude': 107.64014301999475}, {'latitude': -6.954098913508147, 'longitude': 107.64014972551729}, {'latitude': -6.954082772239564, 'longitude': 107.64016581877138}, {'latitude': -6.954074784807429, 'longitude': 107.64018459423454}, {'latitude': -6.954072039127624, 'longitude': 107.64020739301117}, {'latitude': -6.954074784807429, 'longitude': 107.64021543963821}, {'latitude': -6.953449767824435, 'longitude': 107.64035893782051}, {'latitude': -6.952996480227069, 'longitude': 107.64048768385322}, {'latitude': -6.951549418215976, 'longitude': 107.64097048147602}, {'latitude': -6.950947278691579, 'longitude': 107.64109654529977}, {'latitude': -6.950075560342889, 'longitude': 107.64123736127311}, {'latitude': -6.949056320937352, 'longitude': 107.64139963491851}, {'latitude': -6.948950403115595, 'longitude': 107.6414143870681}, {'latitude': -6.948686232482221, 'longitude': 107.64144925578529}, {'latitude': -6.948369726746721, 'longitude': 107.64149619444305}, {'latitude': -6.948129601590728, 'longitude': 107.64153106316024}, {'latitude': -6.947920428018116, 'longitude': 107.64156190856397}, {'latitude': -6.947882903234538, 'longitude': 107.641567272982}, {'latitude': -6.947611992512744, 'longitude': 107.64160482390821}, {'latitude': -6.947475205835985, 'longitude': 107.64162359937131}, {'latitude': -6.947357139931475, 'longitude': 107.6416396926254}, {'latitude': -6.947094299661301, 'longitude': 107.6416759024471}, {'latitude': -6.94696425233183, 'longitude': 107.64169601901472}, {'latitude': -6.946476096104248, 'longitude': 107.64176977976268}, {'latitude': -6.946170322173659, 'longitude': 107.64181671842044}, {'latitude': -6.94604418516914, 'longitude': 107.64183281167453}, {'latitude': -6.945952993751677, 'longitude': 107.64180330737537}, {'latitude': -6.945915468811043, 'longitude': 107.64180733068889}, {'latitude': -6.945864548044285, 'longitude': 107.64181403621143}, {'latitude': -6.945494373873065, 'longitude': 107.64183415277904}, {'latitude': -6.945431305284409, 'longitude': 107.64183683498806}, {'latitude': -6.945315984597747, 'longitude': 107.64184085830158}, {'latitude': -6.945279790869905, 'longitude': 107.64184354051059}, {'latitude': -6.944948555727898, 'longitude': 107.64184354051059}, {'latitude': -6.944516726594163, 'longitude': 107.64187170370525}, {'latitude': -6.944268611872114, 'longitude': 107.64188645585483}, {'latitude': -6.943996367801151, 'longitude': 107.64191461904954}, {'latitude': -6.943658392210265, 'longitude': 107.64193339451265}, {'latitude': -6.943437152025555, 'longitude': 107.64194680555772}, {'latitude': -6.943388810324102, 'longitude': 107.64194948776674}, {'latitude': -6.943077709307337, 'longitude': 107.64197228654336}, {'latitude': -6.94289124828908, 'longitude': 107.64198569758844}, {'latitude': -6.942287766405678, 'longitude': 107.64203531845521}, {'latitude': -6.942235513974019, 'longitude': 107.64204068287324}, {'latitude': -6.94208799234821, 'longitude': 107.64204872950029}, {'latitude': -6.942024923302889, 'longitude': 107.64205275281381}, {'latitude': -6.941487171983331, 'longitude': 107.64208091600847}, {'latitude': -6.940726764109696, 'longitude': 107.64213456018877}, {'latitude': -6.940142000549883, 'longitude': 107.64217479332399}, {'latitude': -6.940056216306947, 'longitude': 107.64218015774202}, {'latitude': -6.93955465690906, 'longitude': 107.6422123442502}, {'latitude': -6.939283741391535, 'longitude': 107.64222843750429}, {'latitude': -6.93925420360302, 'longitude': 107.6422297786088}, {'latitude': -6.939036955191707, 'longitude': 107.64224050744485}, {'latitude': -6.938977962786956, 'longitude': 107.64224453075843}, {'latitude': -6.938721774246644, 'longitude': 107.6422579418035}, {'latitude': -6.938555530358001, 'longitude': 107.64226732953506}, {'latitude': -6.93851126520861, 'longitude': 107.64226867063957}, {'latitude': -6.937614062984277, 'longitude': 107.64231560929733}, {'latitude': -6.937525532504251, 'longitude': 107.64231963261085}, {'latitude': -6.937175487482778, 'longitude': 107.6423477958055}, {'latitude': -6.936897914159781, 'longitude': 107.64236925347763}, {'latitude': -6.936187089403574, 'longitude': 107.64241485103094}, {'latitude': -6.936176355883288, 'longitude': 107.64241485103094}, {'latitude': -6.935925574184692, 'longitude': 107.64243228538953}, {'latitude': -6.935119560568285, 'longitude': 107.64249531730138}, {'latitude': -6.934730656632997, 'longitude': 107.64252482160055}, {'latitude': -6.934620658499713, 'longitude': 107.6425342093321}, {'latitude': -6.93456707392326, 'longitude': 107.64253823264562}, {'latitude': -6.934431614749303, 'longitude': 107.64255700810872}, {'latitude': -6.933822713632606, 'longitude': 107.64268441303693}, {'latitude': -6.933637663451626, 'longitude': 107.64272464617216}, {'latitude': -6.933338620874229, 'longitude': 107.64278499587505}, {'latitude': -6.932985910144523, 'longitude': 107.64285070999591}, {'latitude': -6.932775315336699, 'longitude': 107.64289228423564}, {'latitude': -6.932346220843968, 'longitude': 107.6429633627746}, {'latitude': -6.932012230793826, 'longitude': 107.64303310020898}, {'latitude': -6.93180970656744, 'longitude': 107.64313770636056}, {'latitude': -6.931765523990438, 'longitude': 107.6431631873462}, {'latitude': -6.931717181090756, 'longitude': 107.64319000943635}, {'latitude': -6.931691719940202, 'longitude': 107.64320610269044}, {'latitude': -6.931605934158119, 'longitude': 107.64325974687074}, {'latitude': -6.931352404214319, 'longitude': 107.64347968801007}, {'latitude': -6.931077490067954, 'longitude': 107.64371706350795}, {'latitude': -6.930979639231435, 'longitude': 107.64379350646487}, {'latitude': -6.930939367282567, 'longitude': 107.6438163052415}, {'latitude': -6.930895101417473, 'longitude': 107.64383239849559}, {'latitude': -6.930857575276715, 'longitude': 107.64383910401813}, {'latitude': -6.930781108475118, 'longitude': 107.6438525150632}, {'latitude': -6.930653719249212, 'longitude': 107.64386726721278}, {'latitude': -6.930448531828008, 'longitude': 107.64387799604884}, {'latitude': -6.929922832260983, 'longitude': 107.6439061592435}, {'latitude': -6.929853105050547, 'longitude': 107.64396114452836}, {'latitude': -6.929725632367126, 'longitude': 107.64397187336442}, {'latitude': -6.929627781249954, 'longitude': 107.64392761691562}, {'latitude': -6.92948965803977, 'longitude': 107.64393700464717}, {'latitude': -6.929426587307471, 'longitude': 107.64394505127422}, {'latitude': -6.929323327686566, 'longitude': 107.64395846231935}, {'latitude': -6.929221399352074, 'longitude': 107.64398260220048}, {'latitude': -6.929107406004975, 'longitude': 107.64401612981317}, {'latitude': -6.929065802586734, 'longitude': 107.64403088196275}, {'latitude': -6.928912951596694, 'longitude': 107.64408720835206}, {'latitude': -6.92868629603623, 'longitude': 107.64416901572707}, {'latitude': -6.928478445136516, 'longitude': 107.6442105899668}, {'latitude': -6.928355049222733, 'longitude': 107.64422534211639}, {'latitude': -6.928192795612003, 'longitude': 107.64423741205695}, {'latitude': -6.927975542100149, 'longitude': 107.64423741205695}, {'latitude': -6.92779048962351, 'longitude': 107.64425350531104}, {'latitude': -6.927621496043885, 'longitude': 107.64427362187865}, {'latitude': -6.927369378478698, 'longitude': 107.64432190164092}, {'latitude': -6.927172177516847, 'longitude': 107.64437688692573}, {'latitude': -6.927074325869782, 'longitude': 107.64440639122489}, {'latitude': -6.927055521044127, 'longitude': 107.64441175564292}, {'latitude': -6.926980384941166, 'longitude': 107.64442919000152}, {'latitude': -6.926965657265109, 'longitude': 107.64443321331504}, {'latitude': -6.926929462127059, 'longitude': 107.64443857773307}, {'latitude': -6.926877124784617, 'longitude': 107.64444796546462}, {'latitude': -6.926769870657671, 'longitude': 107.6444613765097}, {'latitude': -6.926544545383718, 'longitude': 107.64446942313674}, {'latitude': -6.926497616472619, 'longitude': 107.64446808203223}, {'latitude': -6.926490959889103, 'longitude': 107.64446808203223}, {'latitude': -6.925278544843311, 'longitude': 107.64443723662856}, {'latitude': -6.924444388834722, 'longitude': 107.6444090734339}, {'latitude': -6.924304932783597, 'longitude': 107.64439968570235}, {'latitude': -6.924232542096354, 'longitude': 107.64439566238883}, {'latitude': -6.924047404943488, 'longitude': 107.64438359244826}, {'latitude': -6.92364642674402, 'longitude': 107.64435945256713}, {'latitude': -6.923623627807337, 'longitude': 107.64435677035812}, {'latitude': -6.92356862744815, 'longitude': 107.64435274704459}, {'latitude': -6.923502976481577, 'longitude': 107.64434872373107}, {'latitude': -6.922695610298926, 'longitude': 107.64426557525161}, {'latitude': -6.922267754754833, 'longitude': 107.64423741205695}, {'latitude': -6.922171233419368, 'longitude': 107.6442266832209}, {'latitude': -6.921886911405275, 'longitude': 107.64420522554877}, {'latitude': -6.921772916285692, 'longitude': 107.64418913229468}, {'latitude': -6.921713921720276, 'longitude': 107.64418645008567}, {'latitude': -6.921535523440948, 'longitude': 107.64417706235412}, {'latitude': -6.92079796566005, 'longitude': 107.64413414700988}, {'latitude': -6.920182390266957, 'longitude': 107.64413280590537}, {'latitude': -6.92008179129229, 'longitude': 107.64412744148729}, {'latitude': -6.919974535620726, 'longitude': 107.64412744148729}, {'latitude': -6.919911463616308, 'longitude': 107.64412610038278}, {'latitude': -6.919829669698269, 'longitude': 107.64412475927827}, {'latitude': -6.919759940996023, 'longitude': 107.64417035683158}]",traffic-service-flow 1.0.098,"Sun, 20 Aug 2023 00:35:59 GMT"
